phrase ids,sentiment values,score
164778,0.40278,2
164779,0.34722,1
164780,0.33333,1
164781,0.41667,2
164782,0.43056,2
164783,0.33333,1
164784,0.56944,2
164785,0.45833,2
164786,0.5,2
164787,0.34722,1
164788,0.47222,2
164789,0.29167,1
164790,0.33333,1
164791,0.125,0
164792,0.22222,1
164793,0.5,2
164794,0.54167,2
164795,0.47222,2
164796,0.31944,1
164797,0.5,2
164798,0.51389,2
164799,0.38889,1
164800,0.5,2
164801,0.5,2
164802,0.625,3
164803,0.30556,1
164804,0.20833,1
164805,0.5,2
164806,0.51389,2
164807,0.55556,2
164808,0.33333,1
164809,0.52778,2
164810,0.44444,2
164811,0.30556,1
164812,0.63889,3
164813,0.44444,2
164814,0.59722,2
164815,0.41667,2
164816,0.41667,2
164817,0.44444,2
164818,0.5,2
164819,0.52778,2
164820,0.43056,2
164821,0.40278,2
164822,0.43056,2
164823,0.34722,1
164824,0.54167,2
164825,0.43056,2
164826,0.18056,0
164827,0.15278,0
164828,0.20833,1
164829,0.61111,3
164830,0.5,2
164831,0.69444,3
164832,0.55556,2
164833,0.68056,3
164834,0.44444,2
164835,0.38889,1
164836,0.23611,1
164837,0.625,3
164838,0.5,2
164839,0.34722,1
164840,0.51389,2
164841,0.29167,1
164842,0.58333,2
164843,0.66667,3
164844,0.52778,2
164845,0.48611,2
164846,0.30556,1
164847,0.5,2
164848,0.69444,3
164849,0.77778,3
164850,0.69444,3
164851,0.5,2
164852,0.58333,2
164853,0.61111,3
164854,0.5,2
164855,0.51389,2
164856,0.5,2
164857,0.22222,1
164858,0.51389,2
164859,0.51389,2
164860,0.5,2
164861,0.5,2
164862,0.48611,2
164863,0.44444,2
164864,0.5,2
164865,0.26389,1
164866,0.5,2
164867,0.55556,2
164868,0.27778,1
164869,0.58333,2
164870,0.26389,1
164871,0.5,2
164872,0.5,2
164873,0.5,2
164874,0.48611,2
164875,0.34722,1
164876,0.5,2
164877,0.43056,2
164878,0.5,2
164879,0.54167,2
164880,0.625,3
164881,0.31944,1
164882,0.56944,2
164883,0.33333,1
164884,0.5,2
164885,0.11111,0
164886,0.5,2
164887,0.11111,0
164888,0.26389,1
164889,0.25,1
164890,0.19444,0
164891,0.38889,1
164892,0.56944,2
164893,0.29167,1
164894,0.51389,2
164895,0.625,3
164896,0.625,3
164897,0.38889,1
164898,0.27778,1
164899,0.29167,1
164900,0.5,2
164901,0.52778,2
164902,0.63889,3
164903,0.43056,2
164904,0.5,2
164905,0.36111,1
164906,0.45833,2
164907,0.26389,1
164908,0.86111,4
164909,0.5,2
164910,0.20833,1
164911,0.27778,1
164912,0.88889,4
164913,0.40278,2
164914,0.61111,3
164915,0.55556,2
164916,0.61111,3
164917,0.29167,1
164918,0.22222,1
164919,0.45833,2
164920,0.43056,2
164921,0.36111,1
164922,0.27778,1
164923,0.097222,0
164924,0.40278,2
164925,0.125,0
164926,0.11111,0
164927,0.375,1
164928,0.27778,1
164929,0.44444,2
164930,0.47222,2
164931,0.19444,0
164932,0.40278,2
164933,0.43056,2
164934,0.27778,1
164935,0.34722,1
164936,0.55556,2
164937,0.15278,0
164938,0.31944,1
164939,0.11111,0
164940,0.013889,0
164941,0.22222,1
164942,0.55556,2
164943,0.13889,0
164944,0.125,0
164945,0.44444,2
164946,0.55556,2
164947,0.13889,0
164948,0.41667,2
164949,0.27778,1
164950,0.44444,2
164951,0.27778,1
164952,0.36111,1
164953,0.70833,3
164954,0.61111,3
164955,0.58333,2
164956,0.43056,2
164957,0.27778,1
164958,0.26389,1
164959,0.30556,1
164960,0.40278,2
164961,0.5,2
164962,0.51389,2
164963,0.5,2
164964,0.16667,0
164965,0.51389,2
164966,0.34722,1
164967,0.5,2
164968,0.29167,1
164969,0.44444,2
164970,0.38889,1
164971,0.51389,2
164972,0.38889,1
164973,0.5,2
164974,0.52778,2
164975,0.47222,2
164976,0.5,2
164977,0.5,2
164978,0.54167,2
164979,0.15278,0
164980,0.31944,1
164981,0.68056,3
164982,0.5,2
164983,0.27778,1
164984,0.18056,0
164985,0.36111,1
164986,0.41667,2
164987,0.5,2
164988,0.51389,2
164989,0.5,2
164990,0.5,2
164991,0.47222,2
164992,0.52778,2
164993,0.44444,2
164994,0.5,2
164995,0.55556,2
164996,0.5,2
164997,0.22222,1
164998,0.16667,0
164999,0.44444,2
165000,0.29167,1
165001,0.55556,2
165002,0.33333,1
165003,0.55556,2
165004,0.55556,2
165005,0.5,2
165006,0.54167,2
165007,0.33333,1
165008,0.45833,2
165009,0.51389,2
165010,0.47222,2
165011,0.55556,2
165012,0.5,2
165013,0.25,1
165014,0.44444,2
165015,0.5,2
165016,0.5,2
165017,0.40278,2
165018,0.27778,1
165019,0.22222,1
165020,0.40278,2
165021,0.48611,2
165022,0.25,1
165023,0.56944,2
165024,0.52778,2
165025,0.55556,2
165026,0.44444,2
165027,0.375,1
165028,0.27778,1
165029,0.55556,2
165030,0.41667,2
165031,0.48611,2
165032,0.34722,1
165033,0.38889,1
165034,0.29167,1
165035,0.36111,1
165036,0.41667,2
165037,0.52778,2
165038,0.55556,2
165039,0.5,2
165040,0.5,2
165041,0.5,2
165042,0.5,2
165043,0.5,2
165044,0.55556,2
165045,0.30556,1
165046,0.36111,1
165047,0.43056,2
165048,0.27778,1
165049,0.31944,1
165050,0.5,2
165051,0.125,0
165052,0.47222,2
165053,0.51389,2
165054,0.5,2
165055,0.5,2
165056,0.66667,3
165057,0.44444,2
165058,0.38889,1
165059,0.5,2
165060,0.40278,2
165061,0.33333,1
165062,0.5,2
165063,0.63889,3
165064,0.40278,2
165065,0.45833,2
165066,0.47222,2
165067,0.43056,2
165068,0.5,2
165069,0.59722,2
165070,0.51389,2
165071,0.59722,2
165072,0.40278,2
165073,0.31944,1
165074,0.58333,2
165075,0.31944,1
165076,0.43056,2
165077,0.51389,2
165078,0.58333,2
165079,0.47222,2
165080,0.36111,1
165081,0.41667,2
165082,0.40278,2
165083,0.44444,2
165084,0.44444,2
165085,0.40278,2
165086,0.5,2
165087,0.5,2
165088,0.65278,3
165089,0.34722,1
165090,0.36111,1
165091,0.51389,2
165092,0.36111,1
165093,0.34722,1
165094,0.27778,1
165095,0.30556,1
165096,0.19444,0
165097,0.38889,1
165098,0.47222,2
165099,0.30556,1
165100,0.30556,1
165101,0.375,1
165102,0.33333,1
165103,0.47222,2
165104,0.44444,2
165105,0.38889,1
165106,0.27778,1
165107,0.47222,2
165108,0.34722,1
165109,0.47222,2
165110,0.40278,2
165111,0.38889,1
165112,0.22222,1
165113,0.15278,0
165114,0.51389,2
165115,0.20833,1
165116,0.44444,2
165117,0.41667,2
165118,0.5,2
165119,0.34722,1
165120,0.45833,2
165121,0.36111,1
165122,0.30556,1
165123,0.20833,1
165124,0.125,0
165125,0.45833,2
165126,0.5,2
165127,0.5,2
165128,0.5,2
165129,0.47222,2
165130,0.80556,4
165131,0.51389,2
165132,0.31944,1
165133,0.5,2
165134,0.56944,2
165135,0.48611,2
165136,0.40278,2
165137,0.52778,2
165138,0.38889,1
165139,0.5,2
165140,0.40278,2
165141,0.5,2
165142,0.5,2
165143,0.56944,2
165144,0.34722,1
165145,0.15278,0
165146,0.40278,2
165147,0.19444,0
165148,0.33333,1
165149,0.56944,2
165150,0.5,2
165151,0.55556,2
165152,0.5,2
165153,0.56944,2
165154,0.47222,2
165155,0.52778,2
165156,0.65278,3
165157,0.41667,2
165158,0.23611,1
165159,0.38889,1
165160,0.44444,2
165161,0.56944,2
165162,0.5,2
165163,0.44444,2
165164,0.5,2
165165,0.5,2
165166,0.29167,1
165167,0.16667,0
165168,0.19444,0
165169,0.18056,0
165170,0.19444,0
165171,0.5,2
165172,0.43056,2
165173,0.51389,2
165174,0.54167,2
165175,0.54167,2
165176,0.5,2
165177,0.16667,0
165178,0.375,1
165179,0.48611,2
165180,0.51389,2
165181,0.48611,2
165182,0.48611,2
165183,0.125,0
165184,0.15278,0
165185,0.55556,2
165186,0.22222,1
165187,0.30556,1
165188,0.375,1
165189,0.19444,0
165190,0.40278,2
165191,0.47222,2
165192,0.40278,2
165193,0.5,2
165194,0.5,2
165195,0.54167,2
165196,0.56944,2
165197,0.44444,2
165198,0.45833,2
165199,0.36111,1
165200,0.58333,2
165201,0.5,2
165202,0.52778,2
165203,0.27778,1
165204,0.48611,2
165205,0.56944,2
165206,0.83333,4
165207,0.59722,2
165208,0.5,2
165209,0.84722,4
165210,0.44444,2
165211,0.76389,3
165212,0.43056,2
165213,0.38889,1
165214,0.5,2
165215,0.56944,2
165216,0.52778,2
165217,0.625,3
165218,0.81944,4
165219,0.55556,2
165220,0.25,1
165221,0.51389,2
165222,0.40278,2
165223,0.52778,2
165224,0.44444,2
165225,0.70833,3
165226,0.55556,2
165227,0.48611,2
165228,0.22222,1
165229,0.5,2
165230,0.51389,2
165231,0.47222,2
165232,0.58333,2
165233,0.11111,0
165234,0.375,1
165235,0.34722,1
165236,0.36111,1
165237,0.58333,2
165238,0.52778,2
165239,0.22222,1
165240,0.34722,1
165241,0.31944,1
165242,0.44444,2
165243,0.625,3
165244,0.30556,1
165245,0.40278,2
165246,0.27778,1
165247,0.20833,1
165248,0.56944,2
165249,0.34722,1
165250,0.31944,1
165251,0.45833,2
165252,0.55556,2
165253,0.375,1
165254,0.29167,1
165255,0.33333,1
165256,0.52778,2
165257,0.41667,2
165258,0.55556,2
165259,0.29167,1
165260,0.65278,3
165261,0.38889,1
165262,0.45833,2
165263,0.48611,2
165264,0.44444,2
165265,0.44444,2
165266,0.23611,1
165267,0.33333,1
165268,0.5,2
165269,0.27778,1
165270,0.38889,1
165271,0.31944,1
165272,0.36111,1
165273,0.27778,1
165274,0.27778,1
165275,0.29167,1
165276,0.25,1
165277,0.36111,1
165278,0.31944,1
165279,0.34722,1
165280,0.55556,2
165281,0.19444,0
165282,0.36111,1
165283,0.31944,1
165284,0.36111,1
165285,0.34722,1
165286,0.27778,1
165287,0.25,1
165288,0.19444,0
165289,0.47222,2
165290,0.48611,2
165291,0.34722,1
165292,0.29167,1
165293,0.33333,1
165294,0.22222,1
165295,0.55556,2
165296,0.69444,3
165297,0.5,2
165298,0.72222,3
165299,0.58333,2
165300,0.61111,3
165301,0.29167,1
165302,0.31944,1
165303,0.47222,2
165304,0.31944,1
165305,0.18056,0
165306,0.33333,1
165307,0.51389,2
165308,0.55556,2
165309,0.11111,0
165310,0.11111,0
165311,0.069444,0
165312,0.625,3
165313,0.125,0
165314,0.45833,2
165315,0.44444,2
165316,0.5,2
165317,0.48611,2
165318,0.43056,2
165319,0.44444,2
165320,0,0
165321,0.69444,3
165322,0.375,1
165323,0.56944,2
165324,0.55556,2
165325,0.5,2
165326,0.38889,1
165327,0.375,1
165328,1,4
165329,0.5,2
165330,0.66667,3
165331,0.77778,3
165332,0.77778,3
165333,0.875,4
165334,0.30556,1
165335,0.45833,2
165336,0.38889,1
165337,0.77778,3
165338,0.72222,3
165339,0.59722,2
165340,0.80556,4
165341,0.76389,3
165342,0.72222,3
165343,0.63889,3
165344,0.56944,2
165345,0.48611,2
165346,0.23611,1
165347,0.31944,1
165348,0.33333,1
165349,0.18056,0
165350,0.38889,1
165351,0.375,1
165352,0.38889,1
165353,0.19444,0
165354,0.5,2
165355,0.61111,3
165356,0.26389,1
165357,0.48611,2
165358,0.44444,2
165359,0.36111,1
165360,0.44444,2
165361,0.30556,1
165362,0.51389,2
165363,0.47222,2
165364,0.44444,2
165365,0.34722,1
165366,0.52778,2
165367,0.5,2
165368,0.5,2
165369,0.5,2
165370,0.40278,2
165371,0.31944,1
165372,0.27778,1
165373,0.33333,1
165374,0.5,2
165375,0.41667,2
165376,0.23611,1
165377,0.41667,2
165378,0.38889,1
165379,0.34722,1
165380,0.5,2
165381,0.31944,1
165382,0.48611,2
165383,0.5,2
165384,0.5,2
165385,0.33333,1
165386,0.5,2
165387,0.77778,3
165388,0.65278,3
165389,0.65278,3
165390,0.5,2
165391,0.5,2
165392,0.44444,2
165393,0.40278,2
165394,0.38889,1
165395,0.31944,1
165396,0.5,2
165397,0.47222,2
165398,0.5,2
165399,0.30556,1
165400,0.52778,2
165401,0.43056,2
165402,0.51389,2
165403,0.5,2
165404,0.26389,1
165405,0.29167,1
165406,0.027778,0
165407,0.48611,2
165408,0.23611,1
165409,0.38889,1
165410,0.77778,3
165411,0.48611,2
165412,0.36111,1
165413,0.41667,2
165414,0.40278,2
165415,0.5,2
165416,0.41667,2
165417,0.33333,1
165418,0.19444,0
165419,0.33333,1
165420,0.44444,2
165421,0.43056,2
165422,0.375,1
165423,0.38889,1
165424,0.45833,2
165425,0.41667,2
165426,0.52778,2
165427,0.5,2
165428,0.375,1
165429,0.33333,1
165430,0.069444,0
165431,0.5,2
165432,0.40278,2
165433,0.5,2
165434,0.58333,2
165435,0.16667,0
165436,0.44444,2
165437,0.27778,1
165438,0.069444,0
165439,0.47222,2
165440,0.38889,1
165441,0.16667,0
165442,0.16667,0
165443,0.52778,2
165444,0.43056,2
165445,0.36111,1
165446,0.51389,2
165447,0.44444,2
165448,0.375,1
165449,0.38889,1
165450,0.31944,1
165451,0.83333,4
165452,0.125,0
165453,0.27778,1
165454,0.43056,2
165455,0.41667,2
165456,0.27778,1
165457,0.30556,1
165458,0.31944,1
165459,0.41667,2
165460,0.44444,2
165461,0.41667,2
165462,0.5,2
165463,0.055556,0
165464,0.51389,2
165465,0.5,2
165466,0.5,2
165467,0.52778,2
165468,0.5,2
165469,0.65278,3
165470,0.63889,3
165471,0.58333,2
165472,0.5,2
165473,0.44444,2
165474,0.5,2
165475,0.26389,1
165476,0.47222,2
165477,0.31944,1
165478,0.25,1
165479,0.47222,2
165480,0.11111,0
165481,0.33333,1
165482,0.58333,2
165483,0.61111,3
165484,0.5,2
165485,0.29167,1
165486,0.25,1
165487,0.30556,1
165488,0.43056,2
165489,0.43056,2
165490,0.56944,2
165491,0.19444,0
165492,0.47222,2
165493,0.76389,3
165494,0.18056,0
165495,0.5,2
165496,0.51389,2
165497,0.34722,1
165498,0.22222,1
165499,0.27778,1
165500,0.48611,2
165501,0.54167,2
165502,0.30556,1
165503,0.41667,2
165504,0.5,2
165505,0.61111,3
165506,0.56944,2
165507,0.52778,2
165508,0.5,2
165509,0.66667,3
165510,0.61111,3
165511,0.41667,2
165512,0.72222,3
165513,0.5,2
165514,0.65278,3
165515,0.54167,2
165516,0.66667,3
165517,0.375,1
165518,0.34722,1
165519,0.30556,1
165520,0.55556,2
165521,0.5,2
165522,0.5,2
165523,0.5,2
165524,0.26389,1
165525,0.70833,3
165526,0.55556,2
165527,0.5,2
165528,0.5,2
165529,0.55556,2
165530,0.61111,3
165531,0.45833,2
165532,0.5,2
165533,0.44444,2
165534,0.5,2
165535,0.44444,2
165536,0.48611,2
165537,0.55556,2
165538,0.38889,1
165539,0.36111,1
165540,0.80556,4
165541,0.47222,2
165542,0.27778,1
165543,0.48611,2
165544,0.61111,3
165545,0.72222,3
165546,0.66667,3
165547,0.5,2
165548,0.41667,2
165549,0.31944,1
165550,0.36111,1
165551,0.66667,3
165552,0.29167,1
165553,0.40278,2
165554,0.5,2
165555,0.25,1
165556,0.375,1
165557,0.34722,1
165558,0.38889,1
165559,0.66667,3
165560,0.33333,1
165561,0.31944,1
165562,0.19444,0
165563,0.19444,0
165564,0.20833,1
165565,0.083333,0
165566,0.375,1
165567,0.48611,2
165568,0.34722,1
165569,0.27778,1
165570,0.5,2
165571,0.61111,3
165572,0.40278,2
165573,0.61111,3
165574,0.19444,0
165575,0.15278,0
165576,0.88889,4
165577,0.58333,2
165578,0.52778,2
165579,0.875,4
165580,0.27778,1
165581,0.33333,1
165582,0.40278,2
165583,0.375,1
165584,0.31944,1
165585,0.23611,1
165586,0.5,2
165587,0.47222,2
165588,0.66667,3
165589,0.5,2
165590,0.27778,1
165591,0.26389,1
165592,0.59722,2
165593,0.43056,2
165594,0.41667,2
165595,0.34722,1
165596,0.20833,1
165597,0.45833,2
165598,0.31944,1
165599,0.27778,1
165600,0.20833,1
165601,0.30556,1
165602,0.61111,3
165603,0.58333,2
165604,0.38889,1
165605,0.68056,3
165606,0.44444,2
165607,0.70833,3
165608,0.66667,3
165609,0.56944,2
165610,0.75,3
165611,0.5,2
165612,0.625,3
165613,0.61111,3
165614,0.70833,3
165615,0.69444,3
165616,0.51389,2
165617,0.66667,3
165618,0.34722,1
165619,0.36111,1
165620,0.625,3
165621,0.5,2
165622,0.5,2
165623,0.5,2
165624,0.55556,2
165625,0.63889,3
165626,0.59722,2
165627,0.55556,2
165628,0.5,2
165629,0.55556,2
165630,0.5,2
165631,0.68056,3
165632,0.41667,2
165633,0.44444,2
165634,0.48611,2
165635,0.51389,2
165636,0.25,1
165637,0.33333,1
165638,0.58333,2
165639,0.11111,0
165640,0.5,2
165641,0.11111,0
165642,0.13889,0
165643,0.79167,3
165644,0.48611,2
165645,0.70833,3
165646,0.5,2
165647,0.65278,3
165648,0.5,2
165649,0.45833,2
165650,0.5,2
165651,0.25,1
165652,0.22222,1
165653,0.083333,0
165654,0.52778,2
165655,0.31944,1
165656,0.5,2
165657,0.61111,3
165658,0.44444,2
165659,0.5,2
165660,0.25,1
165661,0.33333,1
165662,0.81944,4
165663,0.26389,1
165664,0.33333,1
165665,0.5,2
165666,0.25,1
165667,0.77778,3
165668,0.72222,3
165669,0.45833,2
165670,0.52778,2
165671,0.51389,2
165672,0.55556,2
165673,0.5,2
165674,0.45833,2
165675,0.26389,1
165676,0.5,2
165677,0.36111,1
165678,0.375,1
165679,0.5,2
165680,0.51389,2
165681,0.56944,2
165682,0.5,2
165683,0.43056,2
165684,0.47222,2
165685,0.44444,2
165686,0.26389,1
165687,0.52778,2
165688,0.66667,3
165689,0.55556,2
165690,0.41667,2
165691,0.36111,1
165692,0.45833,2
165693,0.5,2
165694,0.61111,3
165695,0.5,2
165696,0.625,3
165697,0.52778,2
165698,0.625,3
165699,0.5,2
165700,0.5,2
165701,0.5,2
165702,0.26389,1
165703,0.47222,2
165704,0.47222,2
165705,0.5,2
165706,0.5,2
165707,0.51389,2
165708,0.58333,2
165709,0.5,2
165710,0.48611,2
165711,0.54167,2
165712,0.5,2
165713,0.51389,2
165714,0.5,2
165715,0.51389,2
165716,0.36111,1
165717,0.43056,2
165718,0.625,3
165719,0.48611,2
165720,0.63889,3
165721,0.44444,2
165722,0.44444,2
165723,0.36111,1
165724,0.44444,2
165725,0.44444,2
165726,0.34722,1
165727,0.33333,1
165728,0.54167,2
165729,0.41667,2
165730,0.73611,3
165731,0.26389,1
165732,0.625,3
165733,0.33333,1
165734,0.33333,1
165735,0.76389,3
165736,0.38889,1
165737,0.27778,1
165738,0.29167,1
165739,0.19444,0
165740,0.23611,1
165741,0.41667,2
165742,0.47222,2
165743,0.33333,1
165744,0.5,2
165745,0.5,2
165746,0.54167,2
165747,0.58333,2
165748,0.41667,2
165749,0.30556,1
165750,0.29167,1
165751,0.22222,1
165752,0.18056,0
165753,0.26389,1
165754,0.40278,2
165755,0.54167,2
165756,0.47222,2
165757,0.68056,3
165758,0.51389,2
165759,0.65278,3
165760,0.72222,3
165761,0.27778,1
165762,0.41667,2
165763,0.43056,2
165764,0.31944,1
165765,0.41667,2
165766,0.38889,1
165767,0.38889,1
165768,0.5,2
165769,0.15278,0
165770,0.5,2
165771,0.73611,3
165772,0.43056,2
165773,0.34722,1
165774,0.52778,2
165775,0.41667,2
165776,0.27778,1
165777,0.16667,0
165778,0.29167,1
165779,0.19444,0
165780,0.44444,2
165781,0.47222,2
165782,0.027778,0
165783,0.5,2
165784,0.33333,1
165785,0.58333,2
165786,0.52778,2
165787,0.40278,2
165788,0.52778,2
165789,0.38889,1
165790,0.5,2
165791,0.59722,2
165792,0.51389,2
165793,0.66667,3
165794,0.34722,1
165795,0.44444,2
165796,0.34722,1
165797,0.20833,1
165798,0.29167,1
165799,0.18056,0
165800,0.055556,0
165801,0.11111,0
165802,0.36111,1
165803,0.26389,1
165804,0.29167,1
165805,0.38889,1
165806,0.43056,2
165807,0.43056,2
165808,0.625,3
165809,0.47222,2
165810,0.48611,2
165811,0.58333,2
165812,0.61111,3
165813,0.44444,2
165814,0.30556,1
165815,0.33333,1
165816,0.5,2
165817,0.34722,1
165818,0.5,2
165819,0.5,2
165820,0.5,2
165821,0.48611,2
165822,0.18056,0
165823,0.30556,1
165824,0.29167,1
165825,0.61111,3
165826,0.34722,1
165827,0.33333,1
165828,0.36111,1
165829,0.40278,2
165830,0.16667,0
165831,0.5,2
165832,0.56944,2
165833,0.54167,2
165834,0.45833,2
165835,0.38889,1
165836,0.43056,2
165837,0.59722,2
165838,0.5,2
165839,0.48611,2
165840,0.43056,2
165841,0.5,2
165842,0.66667,3
165843,0.23611,1
165844,0.5,2
165845,0.5,2
165846,0.45833,2
165847,0.5,2
165848,0.58333,2
165849,0.44444,2
165850,0.5,2
165851,0.41667,2
165852,0.44444,2
165853,0.48611,2
165854,0.51389,2
165855,0.625,3
165856,0.44444,2
165857,0.26389,1
165858,0.36111,1
165859,0.41667,2
165860,0.19444,0
165861,0.16667,0
165862,0.125,0
165863,0.54167,2
165864,0.59722,2
165865,0.54167,2
165866,0.31944,1
165867,0.40278,2
165868,0.44444,2
165869,0.27778,1
165870,0.43056,2
165871,0.51389,2
165872,0.48611,2
165873,0.54167,2
165874,0.5,2
165875,0.5,2
165876,0.5,2
165877,0.44444,2
165878,0.5,2
165879,0.48611,2
165880,0.5,2
165881,0.5,2
165882,0.54167,2
165883,0.26389,1
165884,0.61111,3
165885,0.54167,2
165886,0.20833,1
165887,0.25,1
165888,0.5,2
165889,0.45833,2
165890,0.5,2
165891,0.52778,2
165892,0.44444,2
165893,0.55556,2
165894,0.5,2
165895,0.44444,2
165896,0.38889,1
165897,0.5,2
165898,0.44444,2
165899,0.5,2
165900,0.5,2
165901,0.375,1
165902,0.22222,1
165903,0.33333,1
165904,0.41667,2
165905,0.26389,1
165906,0.27778,1
165907,0.45833,2
165908,0.5,2
165909,0.5,2
165910,0.38889,1
165911,0.33333,1
165912,0.27778,1
165913,0.51389,2
165914,0.27778,1
165915,0.16667,0
165916,0.36111,1
165917,0.40278,2
165918,0.58333,2
165919,0.66667,3
165920,0.90278,4
165921,0.5,2
165922,0.55556,2
165923,0.29167,1
165924,0.36111,1
165925,0.47222,2
165926,0.34722,1
165927,0.44444,2
165928,0.44444,2
165929,0.54167,2
165930,0.48611,2
165931,0.38889,1
165932,0.625,3
165933,0.41667,2
165934,0.31944,1
165935,0.30556,1
165936,0.55556,2
165937,0.38889,1
165938,0.36111,1
165939,0.63889,3
165940,0.47222,2
165941,0.48611,2
165942,0.56944,2
165943,0.29167,1
165944,0.31944,1
165945,0.44444,2
165946,0.38889,1
165947,0.23611,1
165948,0.33333,1
165949,0.20833,1
165950,0.56944,2
165951,0.11111,0
165952,0.61111,3
165953,0.20833,1
165954,0.38889,1
165955,0.069444,0
165956,0.30556,1
165957,0.15278,0
165958,0.59722,2
165959,0.55556,2
165960,0.5,2
165961,0.45833,2
165962,0.5,2
165963,0.375,1
165964,0.625,3
165965,0.63889,3
165966,0.63889,3
165967,0.55556,2
165968,0.66667,3
165969,0.51389,2
165970,0.43056,2
165971,0.38889,1
165972,0.44444,2
165973,0.48611,2
165974,0.41667,2
165975,0.48611,2
165976,0.59722,2
165977,0.43056,2
165978,0.44444,2
165979,0.055556,0
165980,0.52778,2
165981,0.54167,2
165982,0.34722,1
165983,0.27778,1
165984,0.23611,1
165985,0.23611,1
165986,0.069444,0
165987,0.33333,1
165988,0.30556,1
165989,0.27778,1
165990,0.43056,2
165991,0.52778,2
165992,0.48611,2
165993,0.41667,2
165994,0.26389,1
165995,0.5,2
165996,0.5,2
165997,0.58333,2
165998,0.33333,1
165999,0.36111,1
166000,0.25,1
166001,0.54167,2
166002,0.5,2
166003,0.23611,1
166004,0.34722,1
166005,0.36111,1
166006,0.15278,0
166007,0.27778,1
166008,0.25,1
166009,0.29167,1
166010,0.19444,0
166011,0.36111,1
166012,0.15278,0
166013,0.33333,1
166014,0.38889,1
166015,0.097222,0
166016,0.44444,2
166017,0.41667,2
166018,0.26389,1
166019,0.27778,1
166020,0.41667,2
166021,0.27778,1
166022,0.41667,2
166023,0.31944,1
166024,0.30556,1
166025,0.375,1
166026,0.34722,1
166027,0.22222,1
166028,0.34722,1
166029,0.38889,1
166030,0.38889,1
166031,0.27778,1
166032,0.625,3
166033,0.30556,1
166034,0.36111,1
166035,0.13889,0
166036,0.55556,2
166037,0.22222,1
166038,0.48611,2
166039,0.27778,1
166040,0.55556,2
166041,0.54167,2
166042,0.44444,2
166043,0.30556,1
166044,0.29167,1
166045,0.23611,1
166046,0.30556,1
166047,0.29167,1
166048,0.34722,1
166049,0.40278,2
166050,0.36111,1
166051,0.375,1
166052,0.31944,1
166053,0.375,1
166054,0.26389,1
166055,0.26389,1
166056,0.5,2
166057,0.41667,2
166058,0.375,1
166059,0.26389,1
166060,0.36111,1
166061,0.44444,2
166062,0.40278,2
166063,0.5,2
166064,0.38889,1
166065,0.5,2
166066,0.33333,1
166067,0.40278,2
166068,0.5,2
166069,0.625,3
166070,0.52778,2
166071,0.51389,2
166072,0.51389,2
166073,0.27778,1
166074,0.44444,2
166075,0.5,2
166076,0.5,2
166077,0.5,2
166078,0.5,2
166079,0.59722,2
166080,0.59722,2
166081,0.51389,2
166082,0.52778,2
166083,0.55556,2
166084,0.5,2
166085,0.5,2
166086,0.55556,2
166087,0.38889,1
166088,0.51389,2
166089,0.45833,2
166090,0.41667,2
166091,0.625,3
166092,0.5,2
166093,0.19444,0
166094,0.23611,1
166095,0.25,1
166096,0.31944,1
166097,0.5,2
166098,0.51389,2
166099,0.70833,3
166100,0.5,2
166101,0.5,2
166102,0.44444,2
166103,0.5,2
166104,0.5,2
166105,0.38889,1
166106,0.55556,2
166107,0.5,2
166108,0.51389,2
166109,0.68056,3
166110,0.27778,1
166111,0.43056,2
166112,0.5,2
166113,0.38889,1
166114,0.5,2
